Domain,Base Domain,Canonical,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HSTS,HSTS Header,HSTS Max Age,HSTS All Subdomains,HSTS Preload Ready,HSTS Preloaded,Broken Root,Broken WWW
childwelfare.gov,childwelfare.gov,https://childwelfare.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
fitness.gov,fitness.gov,http://www.fitness.gov,True,False,,False,False,False,False,False,True,False,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False
flu.gov,flu.gov,http://www.flu.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
findyouthinfo.gov,findyouthinfo.gov,http://www.findyouthinfo.gov,True,True,http://youth.gov/,False,False,False,False,True,True,False,,,False,False,False,False,False
foodsafety.gov,foodsafety.gov,http://www.foodsafety.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
srs.gov,srs.gov,http://www.srs.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
genome.gov,genome.gov,http://www.genome.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
eldercare.gov,eldercare.gov,http://www.eldercare.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
cuidadodesalud.gov,cuidadodesalud.gov,https://www.cuidadodesalud.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000;preload,31536000,False,False,False,False,False
girlshealth.gov,girlshealth.gov,http://girlshealth.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
grants.gov,grants.gov,http://www.grants.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
errp.gov,errp.gov,http://www.errp.gov,True,True,https://www.cms.gov/cciio/programs-and-initiatives/insurance-programs/early-retiree-reinsurance-program.html,False,False,False,False,False,True,False,,,False,False,False,False,False
guideline.gov,guideline.gov,http://www.guideline.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
guidelines.gov,guidelines.gov,http://www.guidelines.gov,True,True,http://www.guideline.gov/,False,False,False,False,False,True,False,,,False,False,False,False,False
collegedrinkingprevention.gov,collegedrinkingprevention.gov,http://collegedrinkingprevention.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,False
health.gov,health.gov,http://health.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
afterschool.gov,afterschool.gov,http://www.afterschool.gov,True,True,http://youth.gov/,False,False,False,False,False,False,False,,,False,False,False,True,False
healthdata.gov,healthdata.gov,http://www.healthdata.gov,True,False,,True,False,True,False,False,False,False,,,False,False,False,False,False
healthfinder.gov,healthfinder.gov,http://healthfinder.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
fruitsandveggiesmatter.gov,fruitsandveggiesmatter.gov,http://www.fruitsandveggiesmatter.gov,True,True,http://www.choosemyplate.gov/about,False,False,False,False,False,False,False,,,False,False,False,True,False
healthit.gov,healthit.gov,https://www.healthit.gov,True,False,,True,True,False,False,False,False,False,,,False,False,False,False,False
healthreform.gov,healthreform.gov,http://www.healthreform.gov,True,True,https://web.archive.org/web/20130725132941/http:/www.healthreform.gov/,False,False,False,True,True,True,False,,,False,False,False,False,False
endingthedocumentgame.gov,endingthedocumentgame.gov,http://endingthedocumentgame.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
hearttruth.gov,hearttruth.gov,http://www.hearttruth.gov,True,True,http://www.nhlbi.nih.gov/health/educational/hearttruth/,False,False,False,False,False,True,False,,,False,False,False,False,False
hhs.gov,hhs.gov,http://www.hhs.gov,True,False,,True,False,True,False,False,False,False,,,False,False,False,False,False
hcqualitycommission.gov,hcqualitycommission.gov,http://www.hcqualitycommission.gov,True,True,http://archive.ahrq.gov/hcqual/,False,False,False,False,False,True,False,,,False,False,False,False,False
grantsolutions.gov,grantsolutions.gov,https://grantsolutions.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
hhsoig.gov,hhsoig.gov,http://www.hhsoig.gov,True,True,,False,False,False,False,False,True,False,,,False,False,False,False,False
hrsa.gov,hrsa.gov,http://hrsa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
ihs.gov,ihs.gov,http://www.ihs.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
insurekidsnow.gov,insurekidsnow.gov,http://insurekidsnow.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
genbank.gov,genbank.gov,http://www.genbank.gov,True,True,http://misuse.ncbi.nlm.nih.gov/error/abuse.shtml,False,False,False,False,False,True,False,,,False,False,False,False,False
longtermcare.gov,longtermcare.gov,http://longtermcare.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,False
medicaid.gov,medicaid.gov,http://medicaid.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
medicalcountermeasures.gov,medicalcountermeasures.gov,http://www.medicalcountermeasures.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,True,False
iedison.gov,iedison.gov,http://www.iedison.gov,True,True,https://public.era.nih.gov/iedison/public/login.do?type=33554433&realmoid=06-dc4d00e8-1464-45e1-937f-0525407c30fd&guid=&smauthreason=0&method=get&smagentname=-sm-938pymolvb4vrdexo04lzudvdvc%2b3899byineajusuvwnigfb2zrpwicivygcogg&target=-sm-http%3a%2f%2fpublic%2eera%2enih%2egov%2fiedison,False,False,False,False,False,True,False,,,False,False,False,False,False
globalhealth.gov,globalhealth.gov,http://www.globalhealth.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
medline.gov,medline.gov,http://www.medline.gov,True,True,http://misuse.ncbi.nlm.nih.gov/error/abuse.shtml,False,False,False,False,False,True,False,,,False,False,False,False,False
medlineplus.gov,medlineplus.gov,https://www.medlineplus.gov,True,True,https://www.nlm.nih.gov/medlineplus/,True,True,False,True,False,False,False,,,False,False,False,False,False
healthypeople.gov,healthypeople.gov,http://www.healthypeople.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
mesh.gov,mesh.gov,http://www.mesh.gov,True,True,https://www.nlm.nih.gov/mesh/mbrowser.html,False,False,False,False,False,True,False,,,False,False,False,False,False
mimedicare.gov,mimedicare.gov,https://www.mimedicare.gov,True,True,https://es.mymedicare.gov/,True,True,False,True,False,False,False,,,False,False,False,False,False
healthindicators.gov,healthindicators.gov,http://www.healthindicators.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
nationalchildrensstudy.gov,nationalchildrensstudy.gov,http://www.nationalchildrensstudy.gov,True,True,http://www.nichd.nih.gov/research/ncs/pages/default.aspx,True,False,False,False,False,False,False,,,False,False,False,False,False
ncifcrf.gov,ncifcrf.gov,http://www.ncifcrf.gov,True,True,https://ncifrederick.cancer.gov/,True,False,False,False,False,False,False,,,False,False,False,False,False
ngc.gov,ngc.gov,http://www.ngc.gov,True,True,http://www.guideline.gov/,False,False,False,False,False,True,False,,,False,False,False,False,False
mymedicare.gov,mymedicare.gov,https://www.mymedicare.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
healthcare.gov,healthcare.gov,https://www.healthcare.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000;preload,31536000,False,False,True,False,False
niosh.gov,niosh.gov,http://www.niosh.gov,True,True,http://www.cdc.gov/niosh/,False,False,False,False,False,False,False,,,False,False,False,True,False
nlm.gov,nlm.gov,https://www.nlm.gov,True,False,,False,True,False,True,False,True,False,,,False,False,False,False,False
hiv.gov,hiv.gov,http://hiv.gov,True,False,,True,False,False,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False
organdonor.gov,organdonor.gov,http://www.organdonor.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
pandemicflu.gov,pandemicflu.gov,http://www.pandemicflu.gov,True,True,http://www.flu.gov/,False,False,False,False,False,True,False,,,False,False,False,False,False
nnlm.gov,nnlm.gov,http://nnlm.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
medicalreservecorps.gov,medicalreservecorps.gov,https://www.medicalreservecorps.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
phe.gov,phe.gov,http://www.phe.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,False
medicare.gov,medicare.gov,https://www.medicare.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
pubmed.gov,pubmed.gov,http://www.pubmed.gov,True,True,http://misuse.ncbi.nlm.nih.gov/error/abuse.shtml,True,False,False,False,False,False,False,,,False,False,False,False,False
pubmedcentral.gov,pubmedcentral.gov,http://www.pubmedcentral.gov,True,True,http://misuse.ncbi.nlm.nih.gov/error/abuse.shtml,False,False,False,False,False,True,False,,,False,False,False,False,False
quic.gov,quic.gov,http://www.quic.gov,True,True,http://archive.ahrq.gov/quic/,False,False,False,False,False,True,False,,,False,False,False,False,False
nihseniorhealth.gov,nihseniorhealth.gov,http://nihseniorhealth.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
recoverymonth.gov,recoverymonth.gov,http://recoverymonth.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
safeyouth.gov,safeyouth.gov,http://www.safeyouth.gov,True,True,http://vetoviolence.cdc.gov/apps/stryve/,False,False,False,False,False,False,False,,,False,False,False,True,False
mentalhealth.gov,mentalhealth.gov,http://www.mentalhealth.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
selectagents.gov,selectagents.gov,http://www.selectagents.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
smokefree.gov,smokefree.gov,http://smokefree.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
locatorplus.gov,locatorplus.gov,http://locatorplus.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
stopalcoholabuse.gov,stopalcoholabuse.gov,http://stopalcoholabuse.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
samhsa.gov,samhsa.gov,http://www.samhsa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
psc.gov,psc.gov,http://www.psc.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,False
surgeongeneral.gov,surgeongeneral.gov,http://www.surgeongeneral.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
thecoolspot.gov,thecoolspot.gov,http://thecoolspot.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,False
quick.gov,quick.gov,http://www.quick.gov,True,True,,False,False,False,False,False,True,False,,,False,False,False,True,False
tissueengineering.gov,tissueengineering.gov,http://tissueengineering.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
tobacco.gov,tobacco.gov,http://www.tobacco.gov,True,True,http://betobaccofree.hhs.gov/,False,False,False,False,False,True,False,,,False,False,False,False,False
usability.gov,usability.gov,http://www.usability.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
hhsops.gov,hhsops.gov,http://hhsops.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
usphs.gov,usphs.gov,http://usphs.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
vaccines.gov,vaccines.gov,http://www.vaccines.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
whaging.gov,whaging.gov,http://whaging.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
steroidabuse.gov,steroidabuse.gov,http://www.steroidabuse.gov,True,True,http://www.drugabuse.gov/drugs-abuse/steroids-anabolic,False,False,False,False,False,True,False,,,False,False,False,False,False
womenshealth.gov,womenshealth.gov,http://womenshealth.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
biometrics.gov,biometrics.gov,http://biometrics.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
nih.gov,nih.gov,http://nih.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
cpnireporting.gov,cpnireporting.gov,https://www.cpnireporting.gov,True,False,,False,True,False,True,True,False,False,,,False,False,False,False,False
dhs.gov,dhs.gov,http://www.dhs.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
pcip.gov,pcip.gov,http://www.pcip.gov,True,True,https://www.cms.gov/cciio/programs-and-initiatives/insurance-programs/pre-existing-condition-insurance-plan.html,False,False,False,False,False,True,False,,,False,False,False,False,False
fema.gov,fema.gov,http://www.fema.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
stopmedicarefraud.gov,stopmedicarefraud.gov,https://www.stopmedicarefraud.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000,31536000,False,False,False,False,False
disasterassistance.gov,disasterassistance.gov,http://www.disasterassistance.gov,True,False,,True,False,True,False,False,False,False,,,False,False,False,False,False
firstresponder.gov,firstresponder.gov,http://www.firstresponder.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
fleta.gov,fleta.gov,https://www.fleta.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
fletc.gov,fletc.gov,https://www.fletc.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
whitehouseconferenceonaging.gov,whitehouseconferenceonaging.gov,http://whitehouseconferenceonaging.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
floodsmart.gov,floodsmart.gov,https://www.floodsmart.gov,True,False,,True,True,True,False,False,False,False,,,False,False,False,False,False
ymp.gov,ymp.gov,http://ymp.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
ice.gov,ice.gov,http://www.ice.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
listo.gov,listo.gov,http://www.listo.gov,True,False,,False,False,True,False,False,True,False,,,False,False,False,False,False
llis.gov,llis.gov,http://www.llis.gov,True,True,https://www.llis.dhs.gov/,True,False,False,False,False,False,False,,,False,False,False,False,False
nmsc.gov,nmsc.gov,https://nmsc.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
paperworkreduction.gov,paperworkreduction.gov,http://paperworkreduction.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
readybusiness.gov,readybusiness.gov,http://www.readybusiness.gov,True,False,,False,False,True,False,False,True,False,,,False,False,False,False,False
safecomprogram.gov,safecomprogram.gov,http://www.safecomprogram.gov,True,True,http://www.dhs.gov/safecom,True,False,False,False,False,False,False,,,False,False,False,False,False
safetyact.gov,safetyact.gov,https://safetyact.gov,True,False,,False,True,False,True,True,False,False,,,False,False,False,False,False
citizencorps.gov,citizencorps.gov,http://www.citizencorps.gov,True,True,http://www.ready.gov/citizen-corps,True,False,False,False,False,False,False,,,False,False,False,False,False
tsa.gov,tsa.gov,http://www.tsa.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
us-cert.gov,us-cert.gov,https://www.us-cert.gov,True,False,,True,True,False,False,False,False,False,,,False,False,False,False,False
fero.gov,fero.gov,http://fero.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
uscis.gov,uscis.gov,http://www.uscis.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
usss.gov,usss.gov,http://usss.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
disasterhousing.gov,disasterhousing.gov,http://disasterhousing.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
uscg.gov,uscg.gov,http://uscg.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
ready.gov,ready.gov,http://www.ready.gov,True,False,,False,False,True,False,False,True,False,,,False,False,False,False,False
homesales.gov,homesales.gov,http://homesales.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
hud.gov,hud.gov,http://hud.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
hudoig.gov,hudoig.gov,https://www.hudoig.gov,True,False,,True,True,False,False,False,False,False,,,False,False,False,False,False
therealcost.gov,therealcost.gov,http://www.therealcost.gov,True,True,http://therealcost.betobaccofree.hhs.gov/,False,False,False,False,False,True,False,,,False,False,False,False,False
nationalhousinglocator.gov,nationalhousinglocator.gov,http://nationalhousinglocator.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
nhl.gov,nhl.gov,http://nhl.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
nls.gov,nls.gov,http://nls.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
firstrespondertraining.gov,firstrespondertraining.gov,https://www.firstrespondertraining.gov,True,False,,True,True,True,True,False,False,False,,,False,False,False,True,False
adr.gov,adr.gov,http://www.adr.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
amberalert.gov,amberalert.gov,http://amberalert.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
homelandsecurity.gov,homelandsecurity.gov,http://www.homelandsecurity.gov,True,True,http://www.dhs.gov/,False,False,False,False,False,True,False,,,False,False,False,False,False
biometriccoe.gov,biometriccoe.gov,http://www.biometriccoe.gov,True,True,https://www.fbi.gov/about-us/cjis/fingerprints_biometrics/biometric-center-of-excellence/,False,False,False,False,False,False,False,,,False,False,False,False,False
stopbullying.gov,stopbullying.gov,http://www.stopbullying.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
bjs.gov,bjs.gov,http://bjs.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
bop.gov,bop.gov,http://www.bop.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,True,False
nationalhousing.gov,nationalhousing.gov,http://nationalhousing.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
crimevictims.gov,crimevictims.gov,http://crimevictims.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
cybercrime.gov,cybercrime.gov,http://www.cybercrime.gov,True,True,http://www.justice.gov/criminal-ccips,False,False,False,False,False,False,False,,,False,False,False,False,False
atf.gov,atf.gov,https://www.atf.gov,True,False,,True,True,False,True,False,False,True,max-age=15984000; preload,15984000,False,False,False,True,False
deadiversion.gov,deadiversion.gov,http://deadiversion.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
deals.gov,deals.gov,http://deals.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
dna.gov,dna.gov,http://www.dna.gov,True,True,http://nij.gov/topics/forensics/pages/welcome.aspx,False,False,False,False,False,True,False,,,False,False,False,True,False
crimesolutions.gov,crimesolutions.gov,http://www.crimesolutions.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
ada.gov,ada.gov,http://www.ada.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
fara.gov,fara.gov,http://www.fara.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
fbi.gov,fbi.gov,https://www.fbi.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
fbijobs.gov,fbijobs.gov,https://www.fbijobs.gov,True,False,,False,True,False,True,True,False,False,,,False,False,False,False,False
usbm.gov,usbm.gov,http://usbm.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
foia.gov,foia.gov,http://www.foia.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
forfeiture.gov,forfeiture.gov,http://www.forfeiture.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
getsmartaboutdrugs.gov,getsmartaboutdrugs.gov,http://www.getsmartaboutdrugs.gov,True,True,,False,False,False,False,False,False,False,,,False,False,False,True,False
ginniemae.gov,ginniemae.gov,http://www.ginniemae.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
ic3.gov,ic3.gov,http://www.ic3.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
interpol.gov,interpol.gov,http://www.interpol.gov,True,True,http://www.justice.gov/interpol-washington,False,False,False,False,False,False,False,,,False,False,False,False,False
flightschoolcandidates.gov,flightschoolcandidates.gov,https://www.flightschoolcandidates.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
justice.gov,justice.gov,http://www.justice.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
justthinktwice.gov,justthinktwice.gov,http://www.justthinktwice.gov,True,True,,False,False,False,False,False,False,False,,,False,False,False,True,False
juvenilecouncil.gov,juvenilecouncil.gov,http://juvenilecouncil.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
fha.gov,fha.gov,http://www.fha.gov,True,True,http://portal.hud.gov/hudportal/hud?src=/federal_housing_administration,False,False,False,False,False,False,False,,,False,False,False,False,False
lookstoogoodtobetrue.gov,lookstoogoodtobetrue.gov,http://www.lookstoogoodtobetrue.gov,True,True,http://www.lookstoogoodtobetrue.com/,False,False,False,False,False,False,False,,,False,False,False,False,False
malwareinvestigator.gov,malwareinvestigator.gov,http://malwareinvestigator.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
secretservice.gov,secretservice.gov,http://www.secretservice.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,True,False
namus.gov,namus.gov,http://namus.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
nationalgangcenter.gov,nationalgangcenter.gov,https://www.nationalgangcenter.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
ncirc.gov,ncirc.gov,https://ncirc.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
ncjrs.gov,ncjrs.gov,https://www.ncjrs.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
nibin.gov,nibin.gov,http://www.nibin.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,True,False
nicic.gov,nicic.gov,http://nicic.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
espanolforlawenforcement.gov,espanolforlawenforcement.gov,http://www.espanolforlawenforcement.gov,True,True,http://nij.gov/training/pages/espanol-training-has-moved.aspx,False,False,False,False,False,False,False,,,False,False,False,False,False
nij.gov,nij.gov,http://www.nij.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
dea.gov,dea.gov,http://www.dea.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
dsac.gov,dsac.gov,https://www.dsac.gov,True,False,,True,True,False,True,False,False,False,max-age=0; preload,0,False,False,False,False,False
nvtc.gov,nvtc.gov,http://www.nvtc.gov,True,True,https://www.fbi.gov/about-us/intelligence/national-virtual-translation-center-nvtc,False,False,False,False,False,False,False,,,False,False,False,False,False
ojjdp.gov,ojjdp.gov,http://www.ojjdp.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
nmvtis.gov,nmvtis.gov,http://www.nmvtis.gov,True,True,http://www.vehiclehistory.gov/,False,False,False,False,False,False,False,,,False,False,False,False,False
medalofvalor.gov,medalofvalor.gov,https://www.medalofvalor.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
niem.gov,niem.gov,https://www.niem.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
bja.gov,bja.gov,https://www.bja.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
iprcenter.gov,iprcenter.gov,https://www.iprcenter.gov,True,False,,True,True,False,True,False,False,False,max-age=0; preload,0,False,False,False,False,False
psob.gov,psob.gov,https://www.psob.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
rcfl.gov,rcfl.gov,https://www.rcfl.gov,True,False,,True,True,False,True,False,False,False,max-age=0; preload,0,False,False,False,False,False
reentry.gov,reentry.gov,http://www.reentry.gov,True,True,http://www.nationalreentryresourcecenter.org/,False,False,False,False,False,False,False,,,False,False,False,False,False
projectsafeneighborhoods.gov,projectsafeneighborhoods.gov,http://www.projectsafeneighborhoods.gov,True,True,https://www.bja.gov/programdetails.aspx?program_id=74,False,False,False,False,False,False,False,,,False,False,False,False,False
servicemembers.gov,servicemembers.gov,http://www.servicemembers.gov,True,True,http://www.justice.gov/crt-military,False,False,False,False,False,False,False,,,False,False,False,False,False
smart.gov,smart.gov,http://smart.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
lep.gov,lep.gov,http://www.lep.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
tribaljusticeandsafety.gov,tribaljusticeandsafety.gov,http://www.tribaljusticeandsafety.gov,True,True,http://www.justice.gov/tribal,False,False,False,False,False,False,False,,,False,False,False,False,False
ucrdatatool.gov,ucrdatatool.gov,http://ucrdatatool.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
unicor.gov,unicor.gov,http://www.unicor.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
nsopw.gov,nsopw.gov,https://www.nsopw.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False
userra.gov,userra.gov,http://www.userra.gov,True,True,http://www.justice.gov/crt-military,False,False,False,False,False,False,False,,,False,False,False,False,False
usmarshals.gov,usmarshals.gov,http://www.usmarshals.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
firstfreedom.gov,firstfreedom.gov,http://www.firstfreedom.gov,True,True,http://www.justice.gov/crt/religiousdiscrimination,False,False,False,False,False,False,False,,,False,False,False,False,False
ojp.gov,ojp.gov,http://ojp.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
americasheroesatwork.gov,americasheroesatwork.gov,http://www.americasheroesatwork.gov,True,True,http://www.dol.gov/vets/ahaw/,False,False,False,False,False,True,False,,,False,False,False,False,False
autocommunities.gov,autocommunities.gov,http://www.autocommunities.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
vcf.gov,vcf.gov,http://www.vcf.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
ovc.gov,ovc.gov,http://ovc.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
helpingamericasyouth.gov,helpingamericasyouth.gov,http://www.helpingamericasyouth.gov,True,True,http://youth.gov/,False,False,False,False,False,False,False,,,False,False,False,False,False
dol-esa.gov,dol-esa.gov,http://dol-esa.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
dol.gov,dol.gov,http://dol.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
doleta.gov,doleta.gov,http://doleta.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
benefits.gov,benefits.gov,http://www.benefits.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
vehiclehistory.gov,vehiclehistory.gov,http://www.vehiclehistory.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
jobcorps.gov,jobcorps.gov,http://jobcorps.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
labor.gov,labor.gov,http://www.labor.gov,True,True,,False,False,False,False,False,True,False,,,False,False,False,False,False
stopfraud.gov,stopfraud.gov,http://www.stopfraud.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
msha.gov,msha.gov,http://www.msha.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
projectsafechildhood.gov,projectsafechildhood.gov,http://www.projectsafechildhood.gov,True,True,http://www.justice.gov/psc,False,False,False,False,False,False,False,,,False,False,False,False,False
unionreports.gov,unionreports.gov,http://www.unionreports.gov,True,True,http://www.dol.gov/olms/regs/compliance/rrlo/lmrda.htm,False,False,False,False,False,True,False,,,False,False,False,False,False
veterans.gov,veterans.gov,http://www.veterans.gov,True,True,http://www.dol.gov/vets/,False,False,False,False,False,True,False,,,False,False,False,False,False
whistleblowers.gov,whistleblowers.gov,http://www.whistleblowers.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
osha.gov,osha.gov,https://www.osha.gov,True,False,,True,True,False,False,False,False,False,,,False,False,False,False,False
wrp.gov,wrp.gov,https://www.wrp.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
usdoj.gov,usdoj.gov,http://www.usdoj.gov,True,True,http://www.justice.gov/,False,False,False,False,False,False,False,,,False,False,False,False,False
